game	point	period	clk_before	clk_after	pull_team	n_poss	scor_team	h_or_b	bosWC	nykRM	seaRM	sfoDF	pdxST	vanNH	phlSP	wdcCT
2014-06-08_phlSP-at-nykRM	38	4	NA	NA	phlSP	2	phlSP	break	NA	17	NA	NA	NA	NA	18	NA
2014-06-08_phlSP-at-nykRM	39	4	NA	NA	phlSP	3	nykRM	hold	NA	18	NA	NA	NA	NA	18	NA
2014-06-08_phlSP-at-nykRM	40	4	NA	NA	nykRM	3	phlSP	hold	NA	18	NA	NA	NA	NA	19	NA
2014-06-08_phlSP-at-nykRM	41	4	6:57:00	NA	phlSP	3	nykRM	hold	NA	19	NA	NA	NA	NA	19	NA
2014-06-08_phlSP-at-nykRM	42	4	NA	NA	nykRM	1	phlSP	hold	NA	19	NA	NA	NA	NA	20	NA
2014-06-08_phlSP-at-nykRM	43	4	NA	NA	phlSP	1	nykRM	hold	NA	20	NA	NA	NA	NA	20	NA
2014-06-08_phlSP-at-nykRM	44	4	NA	NA	nykRM	3	phlSP	hold	NA	20	NA	NA	NA	NA	21	NA
2014-06-08_phlSP-at-nykRM	45	4	NA	NA	phlSP	1	nykRM	hold	NA	21	NA	NA	NA	NA	21	NA
2014-06-08_phlSP-at-nykRM	46	4	NA	NA	nykRM	1	phlSP	hold	NA	21	NA	NA	NA	NA	22	NA
2014-06-08_phlSP-at-nykRM	47	4	NA	NA	phlSP	3	nykRM	hold	NA	22	NA	NA	NA	NA	22	NA
2014-06-08_phlSP-at-nykRM	48	4	NA	NA	nykRM	1	phlSP	hold	NA	22	NA	NA	NA	NA	23	NA
2014-06-08_phlSP-at-nykRM	49	4	NA	NA	phlSP	NA	NA	NA	NA	22	NA	NA	NA	NA	23	NA
2014-06-14_nykRM-at-wdcCT	1	1	10:00:00	8:55:00	nykRM	3	wdcCT	hold	NA	0	NA	NA	NA	NA	NA	1
2014-06-14_nykRM-at-wdcCT	2	1	8:55:00	7:30:00	wdcCT	3	nykRM	hold	NA	1	NA	NA	NA	NA	NA	1
2014-06-14_nykRM-at-wdcCT	3	1	7:30:00	6:16:00	nykRM	2	nykRM	break	NA	2	NA	NA	NA	NA	NA	1
2014-06-14_nykRM-at-wdcCT	4	1	6:16:00	5:48:00	nykRM	1	wdcCT	hold	NA	2	NA	NA	NA	NA	NA	2
2014-06-14_nykRM-at-wdcCT	5	1	5:48:00	5:22:00	wdcCT	1	nykRM	hold	NA	3	NA	NA	NA	NA	NA	2
2014-06-14_nykRM-at-wdcCT	6	1	5:22:00	5:00:00	nykRM	1	wdcCT	hold	NA	3	NA	NA	NA	NA	NA	3
2014-06-14_nykRM-at-wdcCT	7	1	5:00:00	3:08:00	wdcCT	3	nykRM	hold	NA	4	NA	NA	NA	NA	NA	3
2014-06-14_nykRM-at-wdcCT	8	1	3:08:00	2:16:00	nykRM	3	wdcCT	hold	NA	4	NA	NA	NA	NA	NA	4
2014-06-14_nykRM-at-wdcCT	9	1	2:16:00	1:46:00	wdcCT	1	nykRM	hold	NA	5	NA	NA	NA	NA	NA	4
2014-06-14_nykRM-at-wdcCT	10	1	1:46:00	0:47:40	nykRM	3	wdcCT	hold	NA	5	NA	NA	NA	NA	NA	5
2014-06-14_nykRM-at-wdcCT	11	1	0:47:40	0:05:30	wdcCT	2	wdcCT	break	NA	5	NA	NA	NA	NA	NA	6
2014-06-14_nykRM-at-wdcCT	12	1	0:05:30	0:00:00	wdcCT	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	6
2014-06-14_nykRM-at-wdcCT	13	2	10:00:00	9:46:00	wdcCT	2	wdcCT	break	NA	5	NA	NA	NA	NA	NA	7
2014-06-14_nykRM-at-wdcCT	14	2	9:46:00	8:34:00	wdcCT	1	nykRM	hold	NA	6	NA	NA	NA	NA	NA	7
2014-06-14_nykRM-at-wdcCT	15	2	8:34:00	7:44:00	nykRM	3	wdcCT	hold	NA	6	NA	NA	NA	NA	NA	8
2014-06-14_nykRM-at-wdcCT	16	2	7:44:00	6:55:00	wdcCT	1	nykRM	hold	NA	7	NA	NA	NA	NA	NA	8
2014-06-14_nykRM-at-wdcCT	17	2	6:55:00	6:27:00	nykRM	1	wdcCT	hold	NA	7	NA	NA	NA	NA	NA	9
2014-06-14_nykRM-at-wdcCT	18	2	6:27:00	5:34:00	wdcCT	3	nykRM	hold	NA	8	NA	NA	NA	NA	NA	9
2014-06-14_nykRM-at-wdcCT	19	2	5:34:00	5:05:00	nykRM	1	wdcCT	hold	NA	8	NA	NA	NA	NA	NA	10
2014-06-14_nykRM-at-wdcCT	20	2	5:05:00	4:51:00	wdcCT	2	wdcCT	break	NA	8	NA	NA	NA	NA	NA	11
2014-06-14_nykRM-at-wdcCT	21	2	4:51:00	4:07:00	wdcCT	2	wdcCT	break	NA	8	NA	NA	NA	NA	NA	12
2014-06-14_nykRM-at-wdcCT	22	2	4:07:00	3:08:00	wdcCT	1	nykRM	hold	NA	9	NA	NA	NA	NA	NA	12
2014-06-14_nykRM-at-wdcCT	23	2	3:08:00	1:14:00	nykRM	6	nykRM	break	NA	10	NA	NA	NA	NA	NA	12
2014-06-14_nykRM-at-wdcCT	24	2	1:14:00	0:00:00	nykRM	NA	NA	NA	NA	10	NA	NA	NA	NA	NA	12
2014-06-14_nykRM-at-wdcCT	25	3	10:00:00	8:03:00	nykRM	3	wdcCT	hold	NA	10	NA	NA	NA	NA	NA	13
2014-06-14_nykRM-at-wdcCT	26	3	8:03:00	7:22:00	wdcCT	1	nykRM	hold	NA	11	NA	NA	NA	NA	NA	13
2014-06-14_nykRM-at-wdcCT	27	3	7:22:00	6:17:00	nykRM	2	nykRM	break	NA	12	NA	NA	NA	NA	NA	13
2014-06-14_nykRM-at-wdcCT	28	3	6:17:00	5:04:00	nykRM	3	wdcCT	hold	NA	12	NA	NA	NA	NA	NA	14
2014-06-14_nykRM-at-wdcCT	29	3	5:04:00	4:32:00	wdcCT	2	wdcCT	break	NA	12	NA	NA	NA	NA	NA	15
2014-06-14_nykRM-at-wdcCT	30	3	4:32:00	1:23:00	wdcCT	7	nykRM	hold	NA	13	NA	NA	NA	NA	NA	15
2014-06-14_nykRM-at-wdcCT	31	3	1:23:00	0:00:00	nykRM	NA	NA	NA	NA	13	NA	NA	NA	NA	NA	15
2014-06-14_nykRM-at-wdcCT	32	4	10:00:00	9:43:00	wdcCT	1	nykRM	hold	NA	14	NA	NA	NA	NA	NA	15
2014-06-14_nykRM-at-wdcCT	33	4	9:43:00	9:00:00	nykRM	1	wdcCT	hold	NA	14	NA	NA	NA	NA	NA	16
2014-06-14_nykRM-at-wdcCT	34	4	9:00:00	8:24:00	wdcCT	1	nykRM	hold	NA	15	NA	NA	NA	NA	NA	16
2014-06-14_nykRM-at-wdcCT	35	4	8:24:00	6:18:00	nykRM	3	wdcCT	hold	NA	15	NA	NA	NA	NA	NA	17
2014-06-14_nykRM-at-wdcCT	36	4	6:18:00	5:40:00	wdcCT	2	wdcCT	break	NA	15	NA	NA	NA	NA	NA	18
2014-06-14_nykRM-at-wdcCT	37	4	5:40:00	4:25:00	wdcCT	2	wdcCT	break	NA	15	NA	NA	NA	NA	NA	19
2014-06-14_nykRM-at-wdcCT	38	4	4:25:00	2:59:00	wdcCT	2	wdcCT	break	NA	15	NA	NA	NA	NA	NA	20
2014-06-14_nykRM-at-wdcCT	39	4	2:59:00	0:29:09	wdcCT	4	wdcCT	break	NA	15	NA	NA	NA	NA	NA	21
2014-06-14_nykRM-at-wdcCT	40	4	0:29:09	0:00:00	wdcCT	NA	NA	NA	NA	15	NA	NA	NA	NA	NA	21
2014-06-14_pdxST-at-seaRM	1	1	10:00:00	8:41:00	seaRM	1	pdxST	hold	NA	NA	0	NA	1	NA	NA	NA
2014-06-14_pdxST-at-seaRM	2	1	8:41:00	8:02:00	pdxST	2	pdxST	break	NA	NA	0	NA	2	NA	NA	NA
2014-06-14_pdxST-at-seaRM	3	1	8:02:00	6:45:00	pdxST	3	seaRM	hold	NA	NA	1	NA	2	NA	NA	NA
2014-06-14_pdxST-at-seaRM	4	1	6:45:00	3:12:00	seaRM	5	pdxST	hold	NA	NA	1	NA	3	NA	NA	NA
2014-06-14_pdxST-at-seaRM	5	1	3:12:00	1:43:00	pdxST	3	seaRM	hold	NA	NA	2	NA	3	NA	NA	NA
2014-06-14_pdxST-at-seaRM	6	1	1:43:00	0:43:00	seaRM	3	pdxST	hold	NA	NA	2	NA	4	NA	NA	NA
2014-06-14_pdxST-at-seaRM	7	1	0:43:00	0:17:00	pdxST	1	seaRM	hold	NA	NA	3	NA	4	NA	NA	NA
2014-06-14_pdxST-at-seaRM	8	1	0:17:00	0:00:05	seaRM	2	seaRM	break	NA	NA	4	NA	4	NA	NA	NA
2014-06-14_pdxST-at-seaRM	9	1	0:00:05	0:00:00	seaRM	NA	NA	NA	NA	NA	4	NA	4	NA	NA	NA
2014-06-14_pdxST-at-seaRM	10	2	10:00:00	6:10:00	pdxST	3	seaRM	hold	NA	NA	5	NA	4	NA	NA	NA
2014-06-14_pdxST-at-seaRM	11	2	6:10:00	3:03:00	seaRM	7	pdxST	hold	NA	NA	5	NA	5	NA	NA	NA
2014-06-14_pdxST-at-seaRM	12	2	3:03:00	2:31:00	pdxST	1	seaRM	hold	NA	NA	6	NA	5	NA	NA	NA
2014-06-14_pdxST-at-seaRM	13	2	2:31:00	1:21:00	seaRM	3	pdxST	hold	NA	NA	6	NA	6	NA	NA	NA
2014-06-14_pdxST-at-seaRM	14	2	1:21:00	0:12:03	pdxST	3	seaRM	hold	NA	NA	7	NA	6	NA	NA	NA
2014-06-14_pdxST-at-seaRM	15	2	0:12:03	0:00:00	seaRM	NA	NA	NA	NA	NA	7	NA	6	NA	NA	NA
2014-06-14_pdxST-at-seaRM	16	3	10:00:00	8:53:00	seaRM	1	pdxST	hold	NA	NA	7	NA	7	NA	NA	NA
2014-06-14_pdxST-at-seaRM	17	3	8:53:00	8:27:00	pdxST	1	seaRM	hold	NA	NA	8	NA	7	NA	NA	NA
2014-06-14_pdxST-at-seaRM	18	3	8:27:00	7:45:00	seaRM	1	pdxST	hold	NA	NA	8	NA	8	NA	NA	NA
2014-06-14_pdxST-at-seaRM	19	3	7:45:00	4:30:00	pdxST	6	pdxST	break	NA	NA	8	NA	9	NA	NA	NA
2014-06-14_pdxST-at-seaRM	20	3	4:30:00	3:47:00	pdxST	1	seaRM	hold	NA	NA	9	NA	9	NA	NA	NA
2014-06-14_pdxST-at-seaRM	21	3	3:47:00	3:30:00	seaRM	1	pdxST	hold	NA	NA	9	NA	10	NA	NA	NA
2014-06-14_pdxST-at-seaRM	22	3	3:30:00	3:06:00	pdxST	1	seaRM	hold	NA	NA	10	NA	10	NA	NA	NA
2014-06-14_pdxST-at-seaRM	23	3	3:06:00	2:25:00	seaRM	1	pdxST	hold	NA	NA	10	NA	11	NA	NA	NA
2014-06-14_pdxST-at-seaRM	24	3	2:25:00	2:13:00	pdxST	1	seaRM	hold	NA	NA	11	NA	11	NA	NA	NA
2014-06-14_pdxST-at-seaRM	25	3	2:13:00	1:45:00	seaRM	1	pdxST	hold	NA	NA	11	NA	12	NA	NA	NA
2014-06-14_pdxST-at-seaRM	26	3	1:45:00	1:22:00	pdxST	1	seaRM	hold	NA	NA	12	NA	12	NA	NA	NA
2014-06-14_pdxST-at-seaRM	27	3	1:22:00	0:46:00	seaRM	1	pdxST	hold	NA	NA	12	NA	13	NA	NA	NA
2014-06-14_pdxST-at-seaRM	28	3	0:46:00	0:00:00	pdxST	NA	NA	NA	NA	NA	12	NA	13	NA	NA	NA
2014-06-14_pdxST-at-seaRM	29	4	10:00:00	9:22:00	pdxST	1	seaRM	hold	NA	NA	13	NA	13	NA	NA	NA
2014-06-14_pdxST-at-seaRM	30	4	9:22:00	8:10:00	seaRM	1	pdxST	hold	NA	NA	13	NA	14	NA	NA	NA
2014-06-14_pdxST-at-seaRM	31	4	8:10:00	7:21:00	pdxST	1	seaRM	hold	NA	NA	14	NA	14	NA	NA	NA
2014-06-14_pdxST-at-seaRM	32	4	7:21:00	6:09:00	seaRM	1	pdxST	hold	NA	NA	14	NA	15	NA	NA	NA
2014-06-14_pdxST-at-seaRM	33	4	6:09:00	5:43:00	pdxST	1	seaRM	hold	NA	NA	15	NA	15	NA	NA	NA
2014-06-14_pdxST-at-seaRM	34	4	5:43:00	2:42:00	seaRM	5	pdxST	hold	NA	NA	15	NA	16	NA	NA	NA
2014-06-14_pdxST-at-seaRM	35	4	2:42:00	0:28:04	pdxST	4	pdxST	break	NA	NA	15	NA	17	NA	NA	NA
2014-06-14_pdxST-at-seaRM	36	4	0:28:04	0:18:02	pdxST	1	seaRM	hold	NA	NA	16	NA	17	NA	NA	NA
2014-06-14_pdxST-at-seaRM	37	4	0:18:02	0:00:00	seaRM	NA	NA	NA	NA	NA	16	NA	17	NA	NA	NA
2014-06-15_bosWC-at-phlSP	1	1	10:00:00	9:38:00	phlSP	1	bosWC	hold	1	NA	NA	NA	NA	NA	0	NA
2014-06-15_bosWC-at-phlSP	2	1	9:38:00	8:23:00	bosWC	2	bosWC	break	2	NA	NA	NA	NA	NA	0	NA
2014-06-15_bosWC-at-phlSP	3	1	8:23:00	7:54:00	bosWC	1	phlSP	hold	2	NA	NA	NA	NA	NA	1	NA
2014-06-15_bosWC-at-phlSP	4	1	7:54:00	7:43:00	phlSP	1	bosWC	hold	3	NA	NA	NA	NA	NA	1	NA
2014-06-15_bosWC-at-phlSP	5	1	7:43:00	6:48:00	bosWC	1	phlSP	hold	3	NA	NA	NA	NA	NA	2	NA
2014-06-15_bosWC-at-phlSP	6	1	6:48:00	6:20:00	phlSP	1	bosWC	hold	4	NA	NA	NA	NA	NA	2	NA
2014-06-15_bosWC-at-phlSP	7	1	6:20:00	5:32:00	bosWC	2	bosWC	break	5	NA	NA	NA	NA	NA	2	NA
2014-06-15_bosWC-at-phlSP	8	1	5:32:00	5:01:00	bosWC	1	phlSP	hold	5	NA	NA	NA	NA	NA	3	NA
2014-06-15_bosWC-at-phlSP	9	1	5:01:00	4:07:00	phlSP	1	bosWC	hold	6	NA	NA	NA	NA	NA	3	NA
2014-06-15_bosWC-at-phlSP	10	1	4:07:00	3:35:00	bosWC	1	phlSP	hold	6	NA	NA	NA	NA	NA	4	NA
2014-06-15_bosWC-at-phlSP	11	1	3:35:00	2:56:00	phlSP	1	bosWC	hold	7	NA	NA	NA	NA	NA	4	NA
2014-06-15_bosWC-at-phlSP	12	1	2:56:00	1:54:00	bosWC	3	phlSP	hold	7	NA	NA	NA	NA	NA	5	NA
2014-06-15_bosWC-at-phlSP	13	1	1:54:00	1:29:00	phlSP	1	bosWC	hold	8	NA	NA	NA	NA	NA	5	NA
2014-06-15_bosWC-at-phlSP	14	1	1:29:00	0:41:00	bosWC	1	phlSP	hold	8	NA	NA	NA	NA	NA	6	NA
2014-06-15_bosWC-at-phlSP	15	1	0:41:00	0:00:00	phlSP	NA	NA	NA	8	NA	NA	NA	NA	NA	6	NA
2014-06-15_bosWC-at-phlSP	16	2	10:00:00	8:19:00	bosWC	1	phlSP	hold	8	NA	NA	NA	NA	NA	7	NA
2014-06-15_bosWC-at-phlSP	17	2	8:19:00	7:40:00	phlSP	1	bosWC	hold	9	NA	NA	NA	NA	NA	7	NA
2014-06-15_bosWC-at-phlSP	18	2	7:40:00	6:33:00	bosWC	2	bosWC	break	10	NA	NA	NA	NA	NA	7	NA
2014-06-15_bosWC-at-phlSP	19	2	6:33:00	5:36:00	bosWC	1	phlSP	hold	10	NA	NA	NA	NA	NA	8	NA
2014-06-15_bosWC-at-phlSP	20	2	5:36:00	4:44:00	phlSP	2	phlSP	break	10	NA	NA	NA	NA	NA	9	NA
2014-06-15_bosWC-at-phlSP	21	2	4:44:00	2:42:00	phlSP	4	phlSP	break	10	NA	NA	NA	NA	NA	10	NA
2014-06-15_bosWC-at-phlSP	22	2	2:42:00	1:17:00	phlSP	4	phlSP	break	10	NA	NA	NA	NA	NA	11	NA
2014-06-15_bosWC-at-phlSP	23	2	1:17:00	0:44:00	phlSP	3	bosWC	hold	11	NA	NA	NA	NA	NA	11	NA
2014-06-15_bosWC-at-phlSP	24	2	0:44:00	0:16:00	bosWC	1	phlSP	hold	11	NA	NA	NA	NA	NA	12	NA
2014-06-15_bosWC-at-phlSP	25	2	0:16:00	0:00:00	phlSP	NA	NA	NA	11	NA	NA	NA	NA	NA	12	NA
2014-06-15_bosWC-at-phlSP	26	3	10:00:00	9:44:00	phlSP	1	bosWC	hold	12	NA	NA	NA	NA	NA	12	NA
2014-06-15_bosWC-at-phlSP	27	3	9:44:00	8:54:00	bosWC	1	phlSP	hold	12	NA	NA	NA	NA	NA	13	NA
2014-06-15_bosWC-at-phlSP	28	3	8:54:00	7:08:00	phlSP	2	phlSP	break	12	NA	NA	NA	NA	NA	14	NA
2014-06-15_bosWC-at-phlSP	29	3	7:08:00	6:35:00	phlSP	2	phlSP	break	12	NA	NA	NA	NA	NA	15	NA
2014-06-15_bosWC-at-phlSP	30	3	6:35:00	5:38:00	phlSP	4	phlSP	break	12	NA	NA	NA	NA	NA	16	NA
2014-06-15_bosWC-at-phlSP	31	3	5:38:00	4:43:00	phlSP	1	bosWC	hold	13	NA	NA	NA	NA	NA	16	NA
2014-06-15_bosWC-at-phlSP	32	3	4:43:00	3:01:00	bosWC	3	phlSP	hold	13	NA	NA	NA	NA	NA	17	NA
2014-06-15_bosWC-at-phlSP	33	3	3:01:00	0:03:00	phlSP	3	bosWC	hold	14	NA	NA	NA	NA	NA	17	NA
2014-06-15_bosWC-at-phlSP	34	3	0:03:00	0:00:00	bosWC	NA	NA	NA	14	NA	NA	NA	NA	NA	17	NA
2014-06-15_bosWC-at-phlSP	35	4	10:00:00	9:25:00	bosWC	1	phlSP	hold	14	NA	NA	NA	NA	NA	18	NA
2014-06-15_bosWC-at-phlSP	36	4	9:25:00	8:07:00	phlSP	3	bosWC	hold	15	NA	NA	NA	NA	NA	18	NA
2014-06-15_bosWC-at-phlSP	37	4	8:07:00	6:34:00	bosWC	2	bosWC	break	16	NA	NA	NA	NA	NA	18	NA
2014-06-15_bosWC-at-phlSP	38	4	6:34:00	6:21:00	bosWC	2	bosWC	break	17	NA	NA	NA	NA	NA	18	NA
2014-06-15_bosWC-at-phlSP	39	4	6:21:00	5:55:00	bosWC	1	phlSP	hold	17	NA	NA	NA	NA	NA	19	NA
2014-06-15_bosWC-at-phlSP	40	4	5:55:00	3:40:00	phlSP	3	bosWC	hold	18	NA	NA	NA	NA	NA	19	NA
2014-06-15_bosWC-at-phlSP	41	4	3:40:00	2:22:00	bosWC	3	phlSP	hold	18	NA	NA	NA	NA	NA	20	NA
2014-06-15_bosWC-at-phlSP	42	4	2:22:00	0:48:00	phlSP	6	phlSP	break	18	NA	NA	NA	NA	NA	21	NA
2014-06-15_bosWC-at-phlSP	43	4	0:48:00	0:00:00	phlSP	NA	NA	NA	18	NA	NA	NA	NA	NA	21	NA
2014-06-15_pdxST-at-vanNH	1	1	10:00:00	9:36:00	pdxST	1	vanNH	hold	NA	NA	NA	NA	0	1	NA	NA
2014-06-15_pdxST-at-vanNH	2	1	9:36:00	8:44:00	vanNH	2	vanNH	break	NA	NA	NA	NA	0	2	NA	NA
2014-06-15_pdxST-at-vanNH	3	1	8:44:00	6:58:00	vanNH	1	pdxST	hold	NA	NA	NA	NA	1	2	NA	NA
2014-06-15_pdxST-at-vanNH	4	1	6:58:00	6:20:00	pdxST	1	vanNH	hold	NA	NA	NA	NA	1	3	NA	NA
2014-06-15_pdxST-at-vanNH	5	1	6:20:00	5:54:00	vanNH	1	pdxST	hold	NA	NA	NA	NA	2	3	NA	NA
2014-06-15_pdxST-at-vanNH	6	1	5:54:00	3:23:00	pdxST	5	vanNH	hold	NA	NA	NA	NA	2	4	NA	NA
2014-06-15_pdxST-at-vanNH	7	1	3:23:00	1:38:00	vanNH	4	vanNH	break	NA	NA	NA	NA	2	5	NA	NA
2014-06-15_pdxST-at-vanNH	8	1	1:38:00	1:18:00	vanNH	2	vanNH	break	NA	NA	NA	NA	2	6	NA	NA
2014-06-15_pdxST-at-vanNH	9	1	1:18:00	0:52:00	vanNH	1	pdxST	hold	NA	NA	NA	NA	3	6	NA	NA
2014-06-15_pdxST-at-vanNH	10	1	0:52:00	0:17:04	pdxST	1	vanNH	hold	NA	NA	NA	NA	3	7	NA	NA
2014-06-15_pdxST-at-vanNH	11	1	0:17:04	0:00:00	vanNH	NA	NA	NA	NA	NA	NA	NA	3	7	NA	NA
2014-06-15_pdxST-at-vanNH	12	2	10:00:00	7:53:00	vanNH	1	pdxST	hold	NA	NA	NA	NA	4	7	NA	NA
2014-06-15_pdxST-at-vanNH	13	2	7:53:00	6:56:00	pdxST	4	pdxST	break	NA	NA	NA	NA	5	7	NA	NA
2014-06-15_pdxST-at-vanNH	14	2	6:56:00	6:07:00	pdxST	3	vanNH	hold	NA	NA	NA	NA	5	8	NA	NA
2014-06-15_pdxST-at-vanNH	15	2	6:07:00	5:14:00	vanNH	1	pdxST	hold	NA	NA	NA	NA	6	8	NA	NA
2014-06-15_pdxST-at-vanNH	16	2	5:14:00	2:26:00	pdxST	6	pdxST	break	NA	NA	NA	NA	7	8	NA	NA
2014-06-15_pdxST-at-vanNH	17	2	2:26:00	1:10:00	pdxST	1	vanNH	hold	NA	NA	NA	NA	7	9	NA	NA
2014-06-15_pdxST-at-vanNH	18	2	1:10:00	0:45:00	vanNH	1	pdxST	hold	NA	NA	NA	NA	8	9	NA	NA
2014-06-15_pdxST-at-vanNH	19	2	0:45:00	0:10:04	pdxST	1	vanNH	hold	NA	NA	NA	NA	8	10	NA	NA
2014-06-15_pdxST-at-vanNH	20	2	0:10:04	0:00:00	vanNH	2	vanNH	break	NA	NA	NA	NA	8	11	NA	NA
2014-06-15_pdxST-at-vanNH	21	3	10:00:00	9:12:00	pdxST	3	vanNH	hold	NA	NA	NA	NA	8	12	NA	NA
2014-06-15_pdxST-at-vanNH	22	3	9:12:00	7:54:00	vanNH	1	pdxST	hold	NA	NA	NA	NA	9	12	NA	NA
2014-06-15_pdxST-at-vanNH	23	3	7:54:00	6:59:00	pdxST	2	pdxST	break	NA	NA	NA	NA	10	12	NA	NA
2014-06-15_pdxST-at-vanNH	24	3	6:59:00	6:05:00	pdxST	2	pdxST	break	NA	NA	NA	NA	11	12	NA	NA
2014-06-15_pdxST-at-vanNH	25	3	6:05:00	5:09:00	pdxST	1	vanNH	hold	NA	NA	NA	NA	11	13	NA	NA
2014-06-15_pdxST-at-vanNH	26	3	5:09:00	4:43:00	vanNH	1	pdxST	hold	NA	NA	NA	NA	12	13	NA	NA
2014-06-15_pdxST-at-vanNH	27	3	4:43:00	4:27:00	pdxST	1	vanNH	hold	NA	NA	NA	NA	12	14	NA	NA
2014-06-15_pdxST-at-vanNH	28	3	4:27:00	2:44:00	vanNH	2	vanNH	break	NA	NA	NA	NA	12	15	NA	NA
2014-06-15_pdxST-at-vanNH	29	3	2:44:00	2:25:00	vanNH	1	pdxST	hold	NA	NA	NA	NA	13	15	NA	NA
2014-06-15_pdxST-at-vanNH	30	3	2:25:00	0:00:00	pdxST	NA	NA	NA	NA	NA	NA	NA	13	15	NA	NA
2014-06-15_pdxST-at-vanNH	31	4	10:00:00	7:09:00	vanNH	3	pdxST	hold	NA	NA	NA	NA	14	15	NA	NA
2014-06-15_pdxST-at-vanNH	32	4	7:09:00	6:09:00	pdxST	2	pdxST	break	NA	NA	NA	NA	15	15	NA	NA
2014-06-15_pdxST-at-vanNH	33	4	6:09:00	5:37:00	pdxST	1	vanNH	hold	NA	NA	NA	NA	15	16	NA	NA
2014-06-15_pdxST-at-vanNH	34	4	5:37:00	3:49:00	vanNH	2	vanNH	break	NA	NA	NA	NA	15	17	NA	NA
2014-06-15_pdxST-at-vanNH	35	4	3:49:00	3:20:00	vanNH	1	pdxST	hold	NA	NA	NA	NA	16	17	NA	NA
2014-06-15_pdxST-at-vanNH	36	4	3:20:00	2:17:00	pdxST	2	pdxST	break	NA	NA	NA	NA	17	17	NA	NA
2014-06-15_pdxST-at-vanNH	37	4	2:17:00	1:54:00	pdxST	1	vanNH	hold	NA	NA	NA	NA	17	18	NA	NA
2014-06-15_pdxST-at-vanNH	38	4	1:54:00	1:30:00	vanNH	1	pdxST	hold	NA	NA	NA	NA	18	18	NA	NA
2014-06-15_pdxST-at-vanNH	39	4	1:30:00	1:10:00	pdxST	1	vanNH	hold	NA	NA	NA	NA	18	19	NA	NA
2014-06-15_pdxST-at-vanNH	40	4	1:10:00	0:10:03	vanNH	2	vanNH	break	NA	NA	NA	NA	18	20	NA	NA
2014-06-15_pdxST-at-vanNH	41	4	0:10:03	0:00:00	vanNH	NA	NA	NA	NA	NA	NA	NA	18	20	NA	NA
2014-06-21_bosWC-at-nykRM	1	1	10:00:00	9:31:00	bosWC	1	nykRM	hold	0	1	NA	NA	NA	NA	NA	NA
2014-06-21_bosWC-at-nykRM	2	1	9:31:00	6:35:00	nykRM	3	bosWC	hold	1	1	NA	NA	NA	NA	NA	NA
2014-06-21_bosWC-at-nykRM	3	1	6:35:00	6:02:00	bosWC	1	nykRM	hold	1	2	NA	NA	NA	NA	NA	NA
2014-06-21_bosWC-at-nykRM	4	1	6:02:00	5:43:00	nykRM	2	nykRM	break	1	3	NA	NA	NA	NA	NA	NA
2014-06-21_bosWC-at-nykRM	5	1	5:43:00	5:13:00	nykRM	1	bosWC	hold	2	3	NA	NA	NA	NA	NA	NA
2014-06-21_bosWC-at-nykRM	6	1	5:13:00	0:24:00	bosWC	11	nykRM	hold	2	4	NA	NA	NA	NA	NA	NA
2014-06-21_bosWC-at-nykRM	7	1	0:24:00	0:01:00	nykRM	1	bosWC	hold	3	4	NA	NA	NA	NA	NA	NA
2014-06-21_bosWC-at-nykRM	8	1	0:01:00	0:00:00	bosWC	NA	NA	NA	3	4	NA	NA	NA	NA	NA	NA
2014-06-21_bosWC-at-nykRM	9	2	10:00:00	9:32:00	nykRM	1	bosWC	hold	4	4	NA	NA	NA	NA	NA	NA
2014-06-21_bosWC-at-nykRM	10	2	9:32:00	6:47:00	bosWC	6	bosWC	break	5	4	NA	NA	NA	NA	NA	NA
2014-06-21_bosWC-at-nykRM	11	2	6:47:00	4:31:00	bosWC	5	nykRM	hold	5	5	NA	NA	NA	NA	NA	NA
2014-06-21_bosWC-at-nykRM	12	2	4:31:00	4:02:00	nykRM	1	bosWC	hold	6	5	NA	NA	NA	NA	NA	NA
2014-06-21_bosWC-at-nykRM	13	2	4:02:00	3:47:00	bosWC	1	nykRM	hold	6	6	NA	NA	NA	NA	NA	NA
2014-06-21_bosWC-at-nykRM	14	2	3:47:00	3:14:00	nykRM	1	bosWC	hold	7	6	NA	NA	NA	NA	NA	NA
2014-06-21_bosWC-at-nykRM	15	2	3:14:00	2:56:00	bosWC	1	nykRM	hold	7	7	NA	NA	NA	NA	NA	NA
2014-06-21_bosWC-at-nykRM	16	2	2:56:00	0:45:00	nykRM	5	bosWC	hold	8	7	NA	NA	NA	NA	NA	NA
2014-06-21_bosWC-at-nykRM	17	2	0:45:00	0:03:00	bosWC	2	bosWC	break	9	7	NA	NA	NA	NA	NA	NA
2014-06-21_bosWC-at-nykRM	18	2	0:03:00	0:00:00	bosWC	NA	NA	NA	9	7	NA	NA	NA	NA	NA	NA
2014-06-21_bosWC-at-nykRM	19	3	10:00:00	8:59:00	bosWC	2	bosWC	break	10	7	NA	NA	NA	NA	NA	NA
2014-06-21_bosWC-at-nykRM	20	3	8:59:00	8:40:00	bosWC	1	nykRM	hold	10	8	NA	NA	NA	NA	NA	NA
2014-06-21_bosWC-at-nykRM	21	3	8:40:00	6:40:00	nykRM	3	bosWC	hold	11	8	NA	NA	NA	NA	NA	NA
